manifesto_id,party,date,year,partyname,partyabbrev,country,countryname,RF_Score,Sobol_Score,PopulismScore,LeftPopulismScore,RightPopulismScore,Direction,edate,pervote,absseat,totseats,seats_perc,oecdmember,eumember
14520_200703,14520,200703,2007,Christian Democrats in Finland,KD,14,Finland,0.6322274666666666,0.629530666666667,0.6308790666666668,0.242445698054723,0.6308790666666668,Right,2007-03-18T00:00:00Z,4.97,7,200,0.035,10,10
14620_200703,14620,200703,2007,National Coalition,KK,14,Finland,0.1865077333333333,0.2165336312576312,0.2015206822954823,0.1183874650793651,0.2015206822954823,Right,2007-03-18T00:00:00Z,22.26,50,200,0.25,10,10
14810_200703,14810,200703,2007,Finnish Centre,SK,14,Finland,0.1160689333333333,0.1447465333333333,0.1304077333333333,0.109904347044622,0.1304077333333333,Right,2007-03-18T00:00:00Z,23.11,51,200,0.255,10,10
14820_200703,14820,200703,2007,True Finns,PS,14,Finland,0.9629794,0.9428630666666662,0.9529212333333331,0.5965281750277498,0.9529212333333331,Right,2007-03-18T00:00:00Z,4.05,5,200,0.025,10,10
14901_200703,14901,200703,2007,Swedish People’s Party,RKP/SFP,14,Finland,0.3194869333333333,0.3470912312576317,0.3332890822954825,0.2231606021617272,0.3332890822954825,Right,2007-03-18T00:00:00Z,4.97,10,200,0.05,10,10
53110_200705,53110,200705,2007,Green Party,Greens,53,Ireland,0.4503052,0.4284108000000003,0.4393580000000001,0.1592335587301586,0.4393580000000001,Right,2007-05-24T00:00:00Z,4.692,6,166,0.03614457831325301,10,10
53320_200705,53320,200705,2007,Labour Party,Labour,53,Ireland,0.3033260666666667,0.2520796571428572,0.2777028619047619,0.2777028619047619,0.0739001666666666,Left,2007-05-24T00:00:00Z,10.126,20,166,0.1204819277108434,10,10
53420_200705,53420,200705,2007,Progressive Democrats,PD,53,Ireland,0.1711219333333333,0.1761133333333335,0.1736176333333334,0.01176986666666662,0.1736176333333334,Right,2007-05-24T00:00:00Z,2.73,2,166,0.01204819277108434,10,10
53520_200705,53520,200705,2007,Family of the Irish,NA,53,Ireland,0.3239988666666667,0.2807701333333331,0.3023844999999999,0.03912683333333331,0.3023844999999999,Right,2007-05-24T00:00:00Z,27.322,51,166,0.3072289156626506,10,10
53620_200705,53620,200705,2007,Soldiers of Destiny,NA,53,Ireland,0.2657128,0.2197742666666667,0.2427435333333333,0.2427435333333333,0.1719326,Left,2007-05-24T00:00:00Z,41.561,78,166,0.4698795180722892,10,10
53951_200705,53951,200705,2007,We Ourselves,SF,53,Ireland,0.6513854666666666,0.6383246603174606,0.6448550634920636,0.6448550634920636,0.4508601632478633,Left,2007-05-24T00:00:00Z,6.942,4,166,0.02409638554216868,10,10
21111_200706,21111,200706,2007,Ecologists,ECOLO,21,Belgium,0.4192322666666666,0.451675150943501,0.4354537088050838,0.4354537088050838,0.2179848333333334,Left,2007-06-10T00:00:00Z,5.102,8,150,0.05333333333333334,10,10
21112_200706,21112,200706,2007,Green!,groen!,21,Belgium,0.5543081333333333,0.5317444761904759,0.5430263047619046,0.5430263047619046,0.2580643333333333,Left,2007-06-10T00:00:00Z,3.985,4,150,0.02666666666666667,10,10
21221_200706,21221,200706,2007,Socialist Party Different - Spirit,sp.a-SPIRIT,21,Belgium,0.3468366,0.4078890407814403,0.3773628203907201,0.2909748662226662,0.3773628203907201,Right,2007-06-10T00:00:00Z,10.259,14,150,0.09333333333333334,10,10
21321_200706,21321,200706,2007,Socialist Party Different,sp.a,21,Belgium,0.3669939825396825,0.3972237435730936,0.382108863056388,0.382108863056388,0.3599885674603175,Left,2007-06-10T00:00:00Z,0,NA,150,NA,10,10
21322_200706,21322,200706,2007,Francophone Socialist Party,PS,21,Belgium,0.2527285333333333,0.2684706222222223,0.2605995777777778,0.2605995777777778,0.2052976666666667,Left,2007-06-10T00:00:00Z,10.864,20,150,0.1333333333333333,10,10
21330_200706,21330,200706,2007,"Social, Progressive, International, Regionalist, Integrally Democartic  and Forward-Looking",SPIRIT,21,Belgium,0.192352626984127,0.1993263396825399,0.1958394833333335,0.1958394833333335,0.1451143666666667,Left,2007-06-10T00:00:00Z,0,NA,150,NA,10,10
21421_200706,21421,200706,2007,Open Flemish Liberals and Democrats,openVLD,21,Belgium,0.07035033333333333,0.09100566666666658,0.08067799999999996,0.001750599999999941,0.08067799999999996,Right,2007-06-10T00:00:00Z,11.83,18,150,0.12,10,10
21426_200706,21426,200706,2007,Reform Movement,MR,21,Belgium,0.150958,0.1699514666666666,0.1604547333333333,0.0551744873015873,0.1604547333333333,Right,2007-06-10T00:00:00Z,12.517,23,150,0.1533333333333333,10,10
21430_200706,21430,200706,2007,List Dedecker,LDD,21,Belgium,0.3595428,0.3749649619047617,0.3672538809523809,0.1612596722943723,0.3672538809523809,Right,2007-06-10T00:00:00Z,4.027,5,150,0.03333333333333333,10,10
21521_200706,21521,200706,2007,Christian Democratic and Flemish,CD&V,21,Belgium,0.1974464,0.1941213333333336,0.1886856333333333,0.1886856333333333,0.1837019666666668,Left,2007-06-10T00:00:00Z,14.808,24,150,0.16,10,10
21522_200706,21522,200706,2007,Humanist Democratic Centre,cdH,21,Belgium,0.2195682666666667,0.2397197333333331,0.2296439999999999,0.06878471911976913,0.2296439999999999,Right,2007-06-10T00:00:00Z,6.057,10,150,0.06666666666666667,10,10
21916_200706,21916,200706,2007,New Flemish Alliance,N-VA,21,Belgium,0.1326894,0.1656275999999999,0.1491585,0.05671394307359305,0.1491585,Right,2007-06-10T00:00:00Z,3.702,6,150,0.04,10,10
21917_200706,21917,200706,2007,Flemish Interest,VB,21,Belgium,0.7892658666666666,0.7573006666666664,0.7732832666666665,0.3645487362193362,0.7732832666666665,Right,2007-06-10T00:00:00Z,11.99,17,150,0.1133333333333333,10,10
74326_200707,74326,200707,2007,Democratic Society Party,DTP,74,Turkey,0.6226229285714285,0.618676033971584,0.6206494812715062,0.6206494812715062,0.5263496537240538,Left,2007-07-22T00:00:00Z,4.6,23,550,0.04181818181818182,10,20
74628_200707,74628,200707,2007,Justice and Development Party,AKP,74,Turkey,0.098886,0.1029914666666666,0.1009387333333333,0.03729452063492061,0.1009387333333333,Right,2007-07-22T00:00:00Z,46.66,341,550,0.62,10,20
74712_200707,74712,200707,2007,National Action Party,MHP,74,Turkey,0.63023606666666665,0.6158921333333326,0.6230640999999997,0.1320785634920635,0.6230640999999997,Right,2007-07-22T00:00:00Z,14.29,70,550,0.1272727272727273,10,20
34020_200709,34020,200709,2007,Coalition of the Radical Left,SYRIZA,34,Greece,0.9480232857142858,0.9481427485292488,0.9480830171217673,0.9480830171217673,0.487833075152625,Left,2007-09-16T00:00:00Z,5.045,14,300,0.04666666666666667,10,10
34210_200709,34210,200709,2007,Communist Party of Greece,KKE,34,Greece,0.6977123682539683,0.6973166356976346,0.6975145019758014,0.6975145019758014,0.6851470857142861,Left,2007-09-16T00:00:00Z,8.154,22,300,0.07333333333333333,10,10
34313_200709,34313,200709,2007,Panhellenic Socialist Movement,PASOK,34,Greece,0.3182623333333333,0.2768140666666666,0.2975382,0.2975382,0.2277115,Left,2007-09-16T00:00:00Z,38.097,102,300,0.34,10,10
34511_200709,34511,200709,2007,New Democracy,ND,34,Greece,0.1272524666666667,0.1347176158730158,0.1309850412698412,0.00877418376068371,0.1309850412698412,Right,2007-09-16T00:00:00Z,41.835,152,300,0.5066666666666667,10,10
34710_200709,34710,200709,2007,Popular Orthodox Rally,LAOS,34,Greece,0.5278606,0.4888828000000001,0.5083717000000001,0.3946531587301588,0.5083717000000001,Right,2007-09-16T00:00:00Z,3.795,10,300,0.03333333333333333,10,10
43110_200710,43110,200710,2007,Green Party of Switzerland,GPS/PES,43,Switzerland,0.7491437571428571,0.7299453300144308,0.739544543578644,0.739544543578644,0.450833238095238,Left,2007-10-21T00:00:00Z,9.586,20,200,0.1,10,0
43120_200710,43120,200710,2007,Green Liberal Party,GLP,43,Switzerland,0.6367636984126984,0.6625878431346437,0.6496757707736711,0.6496757707736711,0.5766795180097684,Left,2007-10-21T00:00:00Z,1.427,3,200,0.015,10,0
43220_200710,43220,200710,2007,Swiss Labour Party,PdAS/PdTS,43,Switzerland,0.4780005015873016,0.5193964872349869,0.4986984944111442,0.4986984944111442,0.4042264783272285,Left,2007-10-21T00:00:00Z,0.7,1,200,0.005,10,0
43320_200710,43320,200710,2007,Social Democratic Party of Switzerland,SPS/PSS,43,Switzerland,0.7603717507936508,0.73144329018759,0.7459075204906205,0.7459075204906205,0.5247257333333334,Left,2007-10-21T00:00:00Z,19.546,43,200,0.215,10,0
43420_200710,43420,200710,2007,FDP.The Liberals,FDP/PLR,43,Switzerland,0.4503639333333333,0.4915163423687426,0.4709401378510379,0.192827878060828,0.4709401378510379,Right,2007-10-21T00:00:00Z,15.762,31,200,0.155,10,0
43520_200710,43520,200710,2007,Christian Democratic People’s Party of Switzerland,CVP/PDC,43,Switzerland,0.5418376666666667,0.5536935904761902,0.5477656285714284,0.5184003191919192,0.5477656285714284,Right,2007-10-21T00:00:00Z,14.479,31,200,0.155,10,0
43530_200710,43530,200710,2007,Protestant People’s Party of Switzerland,EVP/PEV,43,Switzerland,0.3933944,0.4186176476190473,0.4060060238095237,0.3266074751776,0.4060060238095237,Right,2007-10-21T00:00:00Z,2.442,2,200,0.01,10,0
43540_200710,43540,200710,2007,Christian Social Party,CSP/PCS,43,Switzerland,0.5342095333333333,0.5755200169719169,0.5548647751526251,0.5316440998557,0.5548647751526251,Right,2007-10-21T00:00:00Z,0.434,1,200,0.005,10,0
43711_200710,43711,200710,2007,Federal Democratic Union,EDU/UDF,43,Switzerland,0.5871534,0.6144158857142864,0.6007846428571433,0.1486844371517372,0.6007846428571433,Right,2007-10-21T00:00:00Z,1.281,1,200,0.005,10,0
43810_200710,43810,200710,2007,Swiss People’s Party,SVP/UDC,43,Switzerland,0.965035,0.9441987333333323,0.9546168666666661,0.2024886434343435,0.9546168666666661,Right,2007-10-21T00:00:00Z,28.897,62,200,0.31,10,0
43901_200710,43901,200710,2007,Ticino League,LdT,43,Switzerland,0.9055238,0.8901277047619054,0.8978257523809527,0.2946927997058498,0.8978257523809527,Right,2007-10-21T00:00:00Z,0.578,1,200,0.005,10,0
92021_200710,92021,200710,2007,Left and Democrats,LiD,92,Poland,0.1856442666666667,0.1865297619047621,0.1860870142857144,0.1085149604978355,0.1860870142857144,Right,2007-10-21T00:00:00Z,13.152,53,460,0.1152173913043478,10,10
92435_200710,92435,200710,2007,Civic Platform,PO,92,Poland,0.138899,0.128472980952381,0.1336859904761905,4.210666666666029e-4,0.1336859904761905,Right,2007-10-21T00:00:00Z,41.512,209,460,0.4543478260869565,10,10
92436_200710,92436,200710,2007,Law and Justice,PiS,92,Poland,0.7559313333333334,0.7679157999999994,0.7619235666666664,0.04291683809523809,0.7619235666666664,Right,2007-10-21T00:00:00Z,32.111,166,460,0.3608695652173913,10,10
92811_200710,92811,200710,2007,Polish Peasants' Party,PSL,92,Poland,0.3832165333333333,0.4309758571428572,0.4070961952380953,0.1581715888916639,0.4070961952380953,Right,2007-10-21T00:00:00Z,8.906,31,460,0.06739130434782609,10,10
92953_200710,92953,200710,2007,German Minority,MN,92,Poland,0.336632,0.3434638476190475,0.3400479238095238,0.2325490290792541,0.3400479238095238,Right,2007-10-21T00:00:00Z,0.201,1,460,0.002173913043478261,10,10
150023_200710,150023,200710,2007,Civic Coalition,CC,150,Argentina,0.1723767238095238,0.1927054774947274,0.1825411006521256,0.1825411006521256,0.1581721156288156,Left,2007-10-28T00:00:00Z,23.07,27,257,0.1050583657587549,0,0
150025_200710,150025,200710,2007,Everyone's Front,NA,150,Argentina,0.4304845333333333,0.4594224979242979,0.4449535156288156,0.4268865946192696,0.4449535156288156,Right,2007-10-28T00:00:00Z,44.69,153,257,0.5953307392996109,0,0
150027_200710,150027,200710,2007,Federal Commitment,NA,150,Argentina,0.3185553333333334,0.3561965741147743,0.3373759537240538,0.2976889463175713,0.3373759537240538,Right,2007-10-28T00:00:00Z,7.76,9,257,0.03501945525291829,0,0
150031_200710,150031,200710,2007,An Advanced Union,UNA,150,Argentina,0.1938533333333333,0.2253073645909648,0.2095803489621491,0.1637999037545788,0.2095803489621491,Right,2007-10-28T00:00:00Z,16.96,30,257,0.1167315175097276,0,0
13001_200711,13001,200711,2007,Liberal Alliance,NA,13,Denmark,0.3718250666666666,0.4105416899877896,0.3911833783272282,0.3333806291458543,0.3911833783272282,Right,2007-11-13T00:00:00Z,2.81,5,175,0.02857142857142857,10,10
13229_200711,13229,200711,2007,Red-Green Unity List,EL,13,Denmark,0.9962244222222223,0.99502608937729,0.9956252557997561,0.9956252557997561,0.8426568714285716,Left,2007-11-13T00:00:00Z,2.17,4,175,0.02285714285714286,10,10
13230_200711,13230,200711,2007,Socialist People’s Party,SF,13,Denmark,0.339934473015873,0.3661901861416363,0.3530623295787547,0.3530623295787547,0.3094498394383395,Left,2007-11-13T00:00:00Z,13.04,23,175,0.1314285714285714,10,10
13320_200711,13320,200711,2007,Social Democratic Party,SD,13,Denmark,0.5876752555555556,0.5931787074758575,0.5904269815157066,0.5904269815157066,0.4761496275335774,Left,2007-11-13T00:00:00Z,25.47,45,175,0.2571428571428571,10,10
13410_200711,13410,200711,2007,Danish Social-Liberal Party,RV,13,Denmark,0.3401348666666666,0.3714315233211233,0.355783194993895,0.2816289303058054,0.355783194993895,Right,2007-11-13T00:00:00Z,5.12,9,175,0.05142857142857143,10,10
13420_200711,13420,200711,2007,Liberals,V,13,Denmark,0.1702384,0.2049006503052505,0.1875695251526253,0.1090021071317572,0.1875695251526253,Right,2007-11-13T00:00:00Z,26.26,46,175,0.2628571428571428,10,10
13620_200711,13620,200711,2007,Conservative People’s Party,KF,13,Denmark,0.4549736666666667,0.5028503682539684,0.4789120174603175,0.1852529569291819,0.4789120174603175,Right,2007-11-13T00:00:00Z,10.39,18,175,0.1028571428571429,10,10
13720_200711,13720,200711,2007,Danish People’s Party,DF,13,Denmark,0.7989584666666667,0.7663241971750476,0.7825312833333333,0.7565529025557778,0.7825312833333333,Right,2007-11-13T00:00:00Z,13.86,25,175,0.1428571428571428,10,10
63110_200711,63110,200711,2007,Australian Greens,NA,63,Australia,0.5828151333333333,0.5647212269841266,0.57376818015873,0.4479215818514819,0.57376818015873,Right,2007-11-24T00:00:00Z,7.792,0,150,0,10,0
63320_200711,63320,200711,2007,Australian Labor Party,ALP,63,Australia,0.6126562666666666,0.6015020698412695,0.607079168253968,0.135483802880453,0.607079168253968,Right,2007-11-24T00:00:00Z,43.383,83,150,0.5533333333333333,10,0
63620_200711,63620,200711,2007,Liberal Party of Australia,LPA,63,Australia,0.3670866,0.3965910476190476,0.3818388238095238,0.09019244256854256,0.3818388238095238,Right,2007-11-24T00:00:00Z,36.607,55,150,0.3666666666666666,10,0
63810_200711,63810,200711,2007,National Party of Australia,NPA,63,Australia,0.2763855333333333,0.2969659428571431,0.2866757380952382,0.2808200836191587,0.2866757380952382,Right,2007-11-24T00:00:00Z,5.495,10,150,0.06666666666666667,10,0
33220_200803,33220,200803,2008,United Left,IU,33,Spain,0.5048764,0.5488429543456546,0.5268596771728273,0.5268596771728273,0.2553006666666666,Left,2008-03-09T00:00:00Z,3.842,2,350,0.005714285714285714,10,10
33320_200803,33320,200803,2008,Spanish Socialist Workers’ Party,PSOE,33,Spain,0.05586786666666665,0.05713986623931627,0.05650386645299146,0.05650386645299146,0.02641083333333334,Left,2008-03-09T00:00:00Z,44.139,169,350,0.4828571428571429,10,10
33610_200803,33610,200803,2008,People's Party,PP,33,Spain,0.1035809333333333,0.1300276666666668,0.1168043000000001,0.006503099999999945,0.1168043000000001,Right,2008-03-09T00:00:00Z,40.571,153,350,0.4371428571428572,10,10
33902_200803,33902,200803,2008,Basque Nationalist Party,PNV/EAJ,33,Spain,0.2656726,0.2724773333333336,0.2690749666666668,0.1286056585886336,0.2690749666666668,Right,2008-03-09T00:00:00Z,1.21,6,350,0.01714285714285714,10,10
33903_200803,33903,200803,2008,Basque Solidarity,EA,33,Spain,0.2301772666666667,0.2613457333333338,0.2457615000000002,0.1765641363664113,0.2457615000000002,Right,2008-03-09T00:00:00Z,0.196,0,350,0,10,10
33907_200803,33907,200803,2008,Canarian Coalition–New Canaries,CCa-PNC-NC,33,Spain,0.2768910666666667,0.2959685142857139,0.2864297904761903,0.1040108633505384,0.2864297904761903,Right,2008-03-09T00:00:00Z,0.655,2,350,0.005714285714285714,10,10
33909_200803,33909,200803,2008,Aragonist Council,CHA,33,Spain,0.2558989333333334,0.2710242672383172,0.2530221002858253,0.2530221002858253,0.2508808333333333,Left,2008-03-09T00:00:00Z,0.148,0,350,0,10,10
32061_200804,32061,200804,2008,People of Freedom,PdL,32,Italy,0.3894153333333333,0.4658181523809523,0.4276167428571428,0.0649839743090243,0.4276167428571428,Right,2008-04-13T00:00:00Z,37.217,276,630,0.4380952380952381,10,10
32440_200804,32440,200804,2008,Democratic Party,PD,32,Italy,0.1579136666666667,0.1680278598290599,0.1629707632478633,0.02825042784992784,0.1629707632478633,Right,2008-04-13T00:00:00Z,33.163,217,630,0.3444444444444444,10,10
32720_200804,32720,200804,2008,League,L,32,Italy,0.5467881015873016,0.5454058734210234,0.5460969875041626,0.5460969875041626,0.5252979158730158,Left,2008-04-13T00:00:00Z,8.073,60,630,0.09523809523809523,10,10
32902_200804,32902,200804,2008,List Di Pietro - Italy of Values,IdV,32,Italy,0.444419,0.4327664074481071,0.4385927037240536,0.421677840001665,0.4385927037240536,Right,2008-04-13T00:00:00Z,4.364,29,630,0.04603174603174603,10,10
97322_200809,97322,200809,2008,Social Democratic Party,SD,97,Slovenia,0.1823095333333333,0.1888315904761904,0.1855705619047619,0.1855705619047619,0.123144,Left,2008-09-21T00:00:00Z,30.45,29,90,0.3222222222222222,0,10
97330_200809,97330,200809,2008,Slovenian Democratic Party,SDS,97,Slovenia,0.1830128,0.1911679365079366,0.1870903682539683,0.1870903682539683,0.07313190000000001,Left,2008-09-21T00:00:00Z,29.257,28,90,0.3111111111111111,0,10
97421_200809,97421,200809,2008,Liberal Democracy of Slovenia,LDS,97,Slovenia,0.1464798,0.1415179999999999,0.1439988999999999,0.1439988999999999,0.05534546666666666,Left,2008-09-21T00:00:00Z,5.21,5,90,0.05555555555555555,0,10
97440_200809,97440,200809,2008,For Real,NA,97,Slovenia,0.323611,0.3455559836385833,0.3345834918192916,0.2166153083638583,0.3345834918192916,Right,2008-09-21T00:00:00Z,9.367,9,90,0.1,0,10
97521_200809,97521,200809,2008,Slovenian People's Party,SLS,97,Slovenia,0.4911564,0.4693984666666663,0.4802774333333332,0.162291588095238,0.4802774333333332,Right,2008-09-21T00:00:00Z,5.211,5,90,0.05555555555555555,0,10
97522_200809,97522,200809,2008,New Slovenian Christian People’s Party,Nsi,97,Slovenia,0.1785634666666667,0.1875943365079364,0.1830789015873016,0.1830789015873016,0.1150487666666667,Left,2008-09-21T00:00:00Z,3.401,0,90,0,0,10
97710_200809,97710,200809,2008,Slovenian National Party,SNS,97,Slovenia,0.6961360666666667,0.6463836666666669,0.6712598666666668,0.4036862214313466,0.6712598666666668,Right,2008-09-21T00:00:00Z,5.403,5,90,0.05555555555555555,0,10
97951_200809,97951,200809,2008,Democratic Party of Pensioners of Slovenia,DeSUS,97,Slovenia,0.3978888666666667,0.3815276000000002,0.3897082333333334,0.2715493139194138,0.3897082333333334,Right,2008-09-21T00:00:00Z,7.449,7,90,0.07777777777777778,0,10
42110_200809,42110,200809,2008,The Greens,GRÜNE,42,Austria,0.6480237333333333,0.5918246523809528,0.6199241928571431,0.3517421690476191,0.6199241928571431,Right,2008-09-28T00:00:00Z,10.43,20,183,0.1092896174863388,10,10
42220_200809,42220,200809,2008,Austrian Communist Party,KPÖ,42,Austria,0.9895740126984127,0.9882588684537683,0.9889164405760905,0.9889164405760905,0.8255276515873018,Left,2008-09-28T00:00:00Z,0.76,0,183,0,10,10
42320_200809,42320,200809,2008,Austrian Social Democratic Party,SPÖ,42,Austria,0.3195048666666667,0.2913125333333331,0.3054086999999999,0.2300393587301587,0.3054086999999999,Right,2008-09-28T00:00:00Z,29.26,57,183,0.3114754098360656,10,10
42420_200809,42420,200809,2008,Austrian Freedom Party,FPÖ,42,Austria,0.9632601333333334,0.938696933333333,0.9509785333333332,0.4296828058441561,0.9509785333333332,Right,2008-09-28T00:00:00Z,17.54,34,183,0.185792349726776,10,10
42520_200809,42520,200809,2008,Austrian People’s Party,ÖVP,42,Austria,0.2896393333333333,0.3089128000000001,0.2992760666666667,0.08562548253968252,0.2992760666666667,Right,2008-09-28T00:00:00Z,25.98,51,183,0.2786885245901639,10,10
42710_200809,42710,200809,2008,Alliance for the Future of Austria,BZÖ,42,Austria,0.7649134666666667,0.7659528158730156,0.7654331412698412,0.6380297333333333,0.7654331412698412,Right,2008-09-28T00:00:00Z,10.7,21,183,0.1147540983606557,10,10
88042_200810,88042,200810,2008,Coalition Labour Party and Youth,NA,88,Lithuania,0.3562545333333333,0.4076109714285713,0.3819327523809523,0.09229458052225557,0.3819327523809523,Right,2008-10-12T00:00:00Z,8.987,10,141,0.07092198581560284,0,10
88320_200810,88320,200810,2008,Lithuanian Social Democratic Party,LSDP,88,Lithuania,0.162174,0.2099477142857143,0.1860608571428572,0.01213834566544562,0.1860608571428572,Right,2008-10-12T00:00:00Z,11.716,25,141,0.1773049645390071,0,10
88430_200810,88430,200810,2008,Liberal and Centre Union,LiCS,88,Lithuania,0.1639413333333333,0.2260438598290598,0.1949925965811966,0.0518426256132756,0.1949925965811966,Right,2008-10-12T00:00:00Z,5.343,8,141,0.05673758865248227,0,10
88450_200810,88450,200810,2008,Liberal Movement,LRLS,88,Lithuania,0.3213543333333334,0.3804136312576314,0.3508839822954824,0.1012980772005772,0.3508839822954824,Right,2008-10-12T00:00:00Z,5.73,11,141,0.07801418439716312,0,10
88460_200810,88460,200810,2008,Order and Justice,PTT,88,Lithuania,0.3266110666666667,0.3984600476190476,0.3625355571428571,0.1469718236596737,0.3625355571428571,Right,2008-10-12T00:00:00Z,12.677,15,141,0.1063829787234043,0,10
88621_200810,88621,200810,2008,Homeland Union - Lithuanian Christian Democrats,TS-LKD,88,Lithuania,0.5310874,0.4805769333333333,0.5058321666666666,0.06529357409812409,0.5058321666666666,Right,2008-10-12T00:00:00Z,19.715,45,141,0.3191489361702128,0,10
88630_200810,88630,200810,2008,National Resurrection Party,TPP,88,Lithuania,0.3504445333333333,0.4010575741147738,0.3757510537240535,0.1577342102342103,0.3757510537240535,Right,2008-10-12T00:00:00Z,15.091,16,141,0.1134751773049645,0,10
62110_200810,62110,200810,2008,Green Party,NA,62,Canada,0.3810567142857143,0.3413844952380949,0.3612206047619047,0.3612206047619047,0.3401274666666667,Left,2008-10-14T00:00:00Z,6.801,0,308,0,10,0
62320_200810,62320,200810,2008,New Democratic Party,NDP,62,Canada,0.5327235333333333,0.4949783333333331,0.5138509333333332,0.451127738888889,0.5138509333333332,Right,2008-10-14T00:00:00Z,18.196,37,308,0.1201298701298701,10,0
62420_200810,62420,200810,2008,Liberal Party of Canada,LP,62,Canada,0.2099788380952381,0.2170982072760573,0.2135385226856477,0.2135385226856477,0.1846156981684982,Left,2008-10-14T00:00:00Z,26.242,76,308,0.2467532467532468,10,0
62623_200810,62623,200810,2008,Conservative Party of Canada,CP,62,Canada,0.4698450666666666,0.4316295428571423,0.4507373047619044,0.1575860504356756,0.4507373047619044,Right,2008-10-14T00:00:00Z,37.63,143,308,0.4642857142857143,10,0
62901_200810,62901,200810,2008,Quebec Bloc,BQ,62,Canada,0.5167348666666667,0.4813540339105338,0.493108119047619,0.4918805867965368,0.493108119047619,Right,2008-10-14T00:00:00Z,9.973,50,308,0.1623376623376623,10,0
61620_200811,61620,200811,2008,Republican Party,Republicans,61,United States,0.7421,0.692578933333333,0.7173394666666665,0.101331769047619,0.7173394666666665,Right,2008-11-04T00:00:00Z,42.381,178,435,0.4091954022988506,10,0
64110_200811,64110,200811,2008,Green Party of Aotearoa New Zealand,Greens,64,New Zealand,0.6215714666666667,0.6369765650793657,0.6292740158730162,0.419890863875014,0.6292740158730162,Right,2008-11-08T00:00:00Z,6.722,9,122,0.07377049180327869,10,0
64320_200811,64320,200811,2008,New Zealand Labour Party,Labour,64,New Zealand,0.2756928666666666,0.3211619047619049,0.2984273857142858,0.216007261904762,0.2984273857142858,Right,2008-11-08T00:00:00Z,33.988,43,122,0.3524590163934426,10,0
64420_200811,64420,200811,2008,ACT New Zealand,ACT,64,New Zealand,0.6086264,0.6166373428571429,0.6126318714285715,0.1225130142080142,0.6126318714285715,Right,2008-11-08T00:00:00Z,3.647,5,122,0.04098360655737705,10,0
64421_200811,64421,200811,2008,United Future New Zealand,NA,64,New Zealand,0.3449782,0.3559185238095237,0.3504483619047619,0.1580542696914196,0.3504483619047619,Right,2008-11-08T00:00:00Z,0.874,1,122,0.00819672131147541,10,0
64422_200811,64422,200811,2008,Progressive Party,Progressive,64,New Zealand,0.5649725333333333,0.5822300349206349,0.5736012841269841,0.3858537206349206,0.5736012841269841,Right,2008-11-08T00:00:00Z,0.906,1,122,0.00819672131147541,10,0
64620_200811,64620,200811,2008,New Zealand National Party,National,64,New Zealand,0.5702026666666666,0.5933575809523811,0.5817801238095239,0.233211202014652,0.5817801238095239,Right,2008-11-08T00:00:00Z,44.929,58,122,0.4754098360655737,10,0
64901_200811,64901,200811,2008,Māori Party,NA,64,New Zealand,0.4169776666666666,0.4511240190476188,0.4340508428571427,0.144121696031746,0.4340508428571427,Right,2008-11-08T00:00:00Z,2.388,5,122,0.04098360655737705,10,0
93002_200811,93002,200811,2008,Social Democratic Party + Conservative Party Alliance,PSD-PC,93,Romania,0.4286362666666667,0.4897210476190476,0.4591786571428571,0.08265299451659455,0.4591786571428571,Right,2008-11-30T00:00:00Z,33.099,114,334,0.3413173652694611,0,10
93430_200811,93430,200811,2008,National Liberal Party,PNL,93,Romania,0.2590348666666667,0.292141831257631,0.2755883489621489,0.04452708744033743,0.2755883489621489,Right,2008-11-30T00:00:00Z,18.6,65,334,0.1946107784431138,0,10
93530_200811,93530,200811,2008,Democratic Liberal Party,PDL,93,Romania,0.3106554666666667,0.3527152000000001,0.3316853333333334,0.005530238095238035,0.3316853333333334,Right,2008-11-30T00:00:00Z,32.364,115,334,0.344311377245509,0,10
93951_200811,93951,200811,2008,Hungarian Democratic Alliance of Romania,UDMR/RMDSz,93,Romania,0.4430680587301588,0.473935057004107,0.4585015578671329,0.4585015578671329,0.4130561714285717,Left,2008-11-30T00:00:00Z,6.2,22,334,0.0658682634730539,0,10
181310_200904,181310,200904,2009,African National Congress,ANC,181,South Africa,0.2406536,0.2687212714285712,0.2546874357142856,0.2503883177461427,0.2546874357142856,Right,2009-04-22T00:00:00Z,65.895,264,400,0.66,0,0
181411_200904,181411,200904,2009,Democratic Alliance,DA,181,South Africa,0.3470212666666667,0.3158940666666663,0.3314576666666665,0.04221575714285714,0.3314576666666665,Right,2009-04-22T00:00:00Z,16.661,67,400,0.1675,0,0
181420_200904,181420,200904,2009,Congress of the People,COPE,181,South Africa,0.2301972666666667,0.2595826666666666,0.2448899666666666,0.1946611215700966,0.2448899666666666,Right,2009-04-22T00:00:00Z,7.415,30,400,0.075,0,0
181910_200904,181910,200904,2009,Inkatha Freedom Party,IFP,181,South Africa,0.6850979333333334,0.6977510793650799,0.6914245063492066,0.4920269412559662,0.6914245063492066,Right,2009-04-22T00:00:00Z,4.549,18,400,0.045,0,0
23113_200906,23113,200906,2009,The Greens,NA,23,Luxembourg,0.1990424666666667,0.1904285264957266,0.1947354965811966,0.1595669535381286,0.1947354965811966,Right,2009-06-07T00:00:00Z,11.704,7,60,0.1166666666666667,10,10
